publication_date,article_title,scraped_title,url,text
2023-03-27T00:00:00Z,"Peta condemns horse death on Lord of the Rings set, calls it animal exploitation","Peta condemns horse death on Lord of the Rings set, calls it animal exploitation - Culture - Images",https://images.dawn.com/news/1191646/peta-condemns-horse-death-on-lord-of-the-rings-set-calls-it-animal-exploitation,"Animals often make appearances in films but not everyone understands that they’re living beings and not props. People for the Ethical Treatment of Animals (Peta) condemned the death of a horse on the sets of Lord of the Rings: The Rings of Power, calling out the producers for exploiting animals for their art. On Sunday, Amazon Studios acknowledged the passing away of the horse in an official statement, attributing it to cardiac arrest. “We are deeply saddened to confirm that a production horse died on March 21,” said an Amazon spokesperson. “The incident took place in the morning whilst the horse was being exercised prior to rehearsals. The trainer was not in costume and filming had yet to commence. Both a veterinarian and a representative of the American Humane Association were present at the time. The independent necropsy has confirmed that the horse died of cardiac failure.” Peta was quick to issue a statement of its own, denouncing the incident and the general use of animals in production. “It seems that living underground with the orcs is par for the course for the producers of The Rings of Power, because they have the option to use CGI, mechanical rigs and other humane methods that wouldn’t run vulnerable horses to death on set,” Peta senior vice president Lisa Lange told Variety. “Peta is calling on the show’s creators — and all other producers — to take on a new quest without using any real horses. If they can’t avoid exploiting animals for their art, they should find a new medium, because no one wants to see a spinoff for TV with torment as the theme.” The organisation’s strong reaction is not based on one incident — there has been a history of horses dying on set. It released a similar statement last year in July following the death of a horse on The Gilded Age’s sets. HBO said that the stallion “likely died of natural causes, according to a veterinarian’s preliminary findings”. Lord of the Rings prequel The Hobbit: An Unexpected Journey was also criticised after three horses died on set, along with some other animals. Peta insists that horses should not be used in film or TV productions at all, adding that expert trainers should be on set at all times when they are."
2023-04-20T00:00:00Z,Animal Abuse,ANIMAL ABUSE - Newspaper - DAWN.COM,https://www.dawn.com/news/1748653,"ANIMAL ABUSE: It is indeed commendable that saner voices against animal abuse, especially on social media, are being raised in Pakistan. However, more needs to be done. The hunting of animals or birds should be banned, and animals should not be used as a means of transportation. Animal abuse is a very serious issue that is unfortunately taken lightly. Syed Zohaib Rizvi Karachi OUT OF REACH: With petroleum prices having gone out of reach of the common man long ago, people in Makran were used to buying Iranian petrol that was sold at a price as low as Rs160 per litre. This has been an open secret for years. Today, even that ‘facility’ has been snatched away as the dealers have increased the price up to Rs250 per litre. The locals are unable to buy even Iranian fuel, and that has brought the transportation scene to a standstill. Among other things, the situation has adversely affected the academic life in the province. The authorities concerned cannot do anything about the regular petrol prices, but they can do a lot in terms of keeping an eye on the parallel market. Meher Ullah Jameel Turbat STRAY DOGS: The increasing number of stray dogs on the streets of Karachi is becoming alarming day by day. People remain in fear as instances of dog-bite have been on the rise for some time. The absence of anti-rabies vaccine is an element of additional concern in this regard. Manahil Tariq Karachi TEHSIL STATUS: There is talk in the air about Mashkay tehsil being excluded from the jurisdiction of Awaran district. The locals do not have an issue with the possible separation from Awaran, but they are concerned about their future. Those concerned should know the dynamics of the equations that Mashkay has with areas like Washok, Besmia, Naag and others. Zaiwer Baqi Sajidi Mashkay Published in Dawn, April 20th, 2023"
2023-04-29T00:00:00Z,Selective empathy,Selective empathy - Newspaper - DAWN.COM,https://www.dawn.com/news/1749938/selective-empathy,"IT is good to see that voices against animal abuse are being raised on multiple forums in Pakistan. However, I regret that people are selective in kindness towards animals. While most of us are affectionate towards some animals, we do not show the same compassion towards others, especially stray dogs. Recently, a stray dog was shot to death by someone in our neighbourhood who wanted to get rid of the poor creature. This horrible incident left me upset and wondering about the selective empathy we show towards animals. While it is true that stray dogs can be harmful to humans, they certainly do not deserve to be killed this way. In fact, no animal deserves this cruel treatment. The humane way to get rid of stray animals is to relocate them to a place where they may have access to food, safety and shelter. I urge the government as well as the general public to speak up against this cruel treatment, and ensure that stray animals are not killed or tortured mercilessly. If required, animal care centres should be contacted for taking them away. There are a few of them around, but we surely need more such centres in Pakistan. We should be more compassionate and become the voice of the poor animals who cannot even express their sufferings. Syed Zohaib Rizvi Karachi Published in Dawn, April 29th, 2023"
2023-06-14T00:00:00Z,Animal Sanctuaries,Animal sanctuaries - Newspaper - DAWN.COM,https://www.dawn.com/news/1759663/animal-sanctuaries,"A RECENT issue of the famed National Geographic magazine cited elephant as one of the most intelligent animals on earth. It was an excellent coverage, raising mass awareness towards these majestic animals living in the wild, or around human civilisations. This brings us to take a closer look at the demise of a young elephant in Karachi. It was captured in Tanzania, and was kept at the zoo in Karachi that lacked the expertise required to care for these animals. This was a tragedy that should not have been allowed to happen. A lot of grief over the incident and anger against the zoo management was expressed on conventional and social media platforms. Tragedies like this have happened before and zoo managements have been blamed afterwards. Calls for reforms are made, but then everyone seems to forget them, and animal abuse continues in the zoos. A fundamental problem is the perception of our relationship with animals, in general, and zoo animals, in particular. We see zoo animals as a source of entertainment, a notion that robs animals of their dignity and lifestyle conducive to their needs. Such views of course lead to bigger issues that Australian philosopher Peter Singer in his 1975 classic, Animal Liberation: A New Ethics for Our Treatment of Animals, called speciesism; a prejudice against animals that is not different from the prejudices of racism and sexism that we abhor in this day and age. Zoos are not the place for animals, and, as we are encroaching on their habitats, we need to build them proper sanctuaries where the animals may live a life that is closest to their natural habitats and needs. They surely deserve that much, and we surely need to provide that. Syed Rizvi San Jose, USA Published in Dawn, June 14th, 2023"
2023-08-31T00:00:00Z,Karachi Zoo lone 'beneficiary' of dramatic lion rescue,Karachi Zoo lone ‘beneficiary’ of dramatic lion rescue - Pakistan - DAWN.COM,https://www.dawn.com/news/1773103,"KARACHI: As the law started to take its course in the lion’s case on Wednesday that saw five suspects being granted bail by a court, experts raised concern over the well-being of the big cat that was rescued, along with a tortoise a day earlier, from Sharea Faisal and moved to the Karachi Zoological Garden late Tuesday night. Sources said the big male cat was around one year old and had been raised as a pet, though illegally. “It seems to be highly tamed as he didn’t inflict serious injuries to anyone during the operation. This is why it’s important that he is handled with due care and attention. Unfortunately, the zoo lacks trained staff and this may affect his health,” a zoo official said, wishing not to be named. According to him, the zoo is the lone beneficiary from the dramatic operation carried out on the city’s busiest road a day earlier. “The zoo has gotten a young lion without spending a single penny. If looked after well, the newcomer may help the facility increase the number of its big cats,” he said, adding that the zoo was left with two lionesses (of Panthera Leo species) after losing the lone male member last year. Concerns raised over welfare of ‘pet’ big cat spending rest of its life in zoo Sources said the first day was tough for the visibly depressed lion as he remained confined to a corner of its cage almost the whole day despite getting a lot of media attention. “He hardly moved and apparently ate very little today. The people responsible for his fate are out on bail while the poor animal is likely to spend rest of his life at a facility that doesn’t offer good care to its inmates, resulting in frequent disease outbreaks and mortalities,” another zoo official shared. According to sources, the zoo has been hosting traumatised rescued animals for decades since the wildlife department doesn’t have a dedicated facility for such animals. “There is a long list of animals that were brought here (by the wildlife department) and passed away in few years. Often such animals were kept in poor conditions and there are mortalities during operations,” an expert said, emphasising the need for inducting more staff at the zoo and providing them with the much-needed training in animal care. He also expressed the possibility of animal abuse at the hands of lion’s handlers and said that there should be a complete physical examination of the lion that’s possible only after sedating him. “Big cats are instinctively ferocious. Often, these animals are declawed and made fangless by their handlers raising them in illegal captivity. This cruel practice makes them vulnerable to infections and they are stated to have shorter lifespan than their counterparts in the wild.” Zoo director Iqbal Nawaz wasn’t available for a comment despite repeated attempts made by this reporter to contact him. Speaking to Dawn, Sindh Wildlife Conservator Javed Ahmed Maher agreed with concerns regarding welfare of rescued animals and said that the province needed a rehab facility for rescued animals. “We are gradually moving towards that direction. The first step was to have an updated law that provides protection to all species and covers related sensitivities and that we have achieved. Now, it’s in the enforcement phase,” he said. Efforts, he said, were underway to identify people illegally keeping big cats and other animals in captivity and that, too, in residential areas. According to officials, Sindh is the first province in the country to enact a new wildlife law three years ago — called the Sindh Wildlife Protection, Preservation, Conservation and Management Act 2020 — to protect 326 species of birds, 107 species of crawling animals and 82 species of other animals. Under the act, the lawful possession of any wildlife species has been attached with several stringent conditions, unlike the past practice of granting a two-liner official permit for setting up a mini-zoo, and that too without mentioning any specific species. For instance, lawfully possessing exotic big cats is attached with 39 conditions, including one under which the owner is required to get the DNA certification for the animal, which can only be done at a handful of institutes across the country. Besides, under the 2020 law, no new application for importing big cats will be entertained. The permit also bars citizens from keeping big cats in residential areas, and an applicant must acquire a no-objection certificate from the relevant union council, town committee and cantonment board. A sessions court on Wednesday granted bail to the owner of a young lion and his four employees against a surety bond of Rs200,000 each. They were booked in a case registered by the Sindh wildlife protection police over violations of Sections 21 (protection of wildlife), 32 (seizure of property being wildlife species), 49 (certificate of lawful possession) and 50 (lawful possession of wildlife species) of the Act. — Additional reporting by Naeem Sahoutara and Imtiaz Ali Published in Dawn, August 31st, 2023"
2023-09-09T00:00:00Z,Govt plans to upgrade archaic animal welfare laws,Govt plans to upgrade archaic animal welfare laws - Pakistan - DAWN.COM,https://www.dawn.com/news/1710764,"ISLAMABAD: In a bid to put an end to animal abuse and raise awareness among citizens, the prime minister’s Strategic Reforms Unit has planned a comprehensive law pertaining to animal welfare that aims to revisit centuries-old laws regarding animals besides “strict regulations” to discourage the import of exotic animals. The head of the reforms unit, Salman Sufi, told Dawn that his department along with the climate change ministry was working on the law for the welfare of animals in Pakistan as the country had become a “horrible place” for these creatures. He added that his department will propose a ban on the keeping of exotic animals as pets in the federal territory which will then be sent to the prime minister for approval. In the first stage, the said law will be implemented in the federal capital and then provinces would be asked to replicate it as well,” Mr Sufi said and added that inputs from stakeholders were being sought to make the law more comprehensive. Strict regulations regarding exotic animals, potential ban on the cards; children to be taught about animal welfare, stray animals at Islamabad schools He lamented the obsolete laws regarding animal welfare in Pakistan and said the existing rules from the 1800s were outdated – there is only a Rs50 fine for anyone who mistreats animals. ‘Special course’ In a tweet, Salman Sufi also said the government was preparing a “special course” on animal welfare for schools in Islamabad which would teach them compassion and a humane approach toward animals. The course, which would be introduced in educational institutions by the end of October, had already been chalked out, he said. It will primarily be included in a subject but we are still figuring out which subject and the chapters,” he said, revealing that the course will be introduced “according to the intensity of the curriculum” and will be taught to classes starting from the fifth grade in both private and government schools. Mr Sufi elaborated that the course would have co-curricular sessions as well and added animal rights activists will visit schools and teach children about keeping pets. They will tell kids that pets cannot just be kept for fun, and make them realise that animals are a responsibility, he added. “And with every class, the depth of the course will increase,” he added. Apart from pets, Sufi went on, students will also be taught about stray animals. “They need to understand that they cannot throw stones at stray dogs… even Islam teaches us to respect every living being and emphasises how animals should be protected.” Exotic animals The law would also have strict regulations in terms of keeping exotic animals as pets. “People will not be able to keep a lion in a one kanal house and will require a much bigger space for the wild animal to roam around,” said Salman Sufi. He, however, hinted that his department will try to get the practice banned. “We will tell children that if they can afford these wild animals, it is absolutely unfair to keep them at home and that importing exotic animals is a big no,” Mr Sufi stressed, pointing out that the government was also in touch with international organisations and local activists regarding the projects. Himalayan bear rescued Separately, the Punjab Wildlife Department rescued a “female dancing bear” from the streets on a tip-off by locals. “The Himalayan black bear, nearly two years old, and her handler were presented in the court in Gujar Khan before being handed over to the Islamabad Wildlife Management Board (IWMB). The handler was fined Rs10,000,” District Wildlife Officer Punjab Wildlife Department Rizwana Aziz told Dawn. According to the official, the canines of the bear had been extracted but she was in good health. Ms Aziz said her office had also been responding to reports of killing and injuring livestock by a leopard in parts of Kahuta. One goat was killed and two others were wounded as they grazed in the nearby forest, the official said, adding that there were no complaints by villagers in this regard. However, the Punjab Wildlife Department had already initiated an awareness campaign pertinent to human-leopard conflict in potential rural areas of Kahuta tehsil, Rawalpindi. Published in Dawn, September 19th, 2022"
2023-10-01T00:00:00Z,Psychological effects on children exposed to animal abuse,Psychological effects on children exposed to animal abuse - Newspaper - DAWN.COM,https://www.dawn.com/news/1778655/psychological-effects-on-children-exposed-to-animal-abuse,"Do Pakistanis know the United Nations (UN) just said children should not be exposed to animal abuse? Probably not, because there have been no local media reports about it. While several developed countries have long established the undeniable cyclical link between animal abuse, human abuse, crimes and domestic violence and how it affects children, Pakistanis sneer that animal welfare and rights are not worthy of recognition. The fact that Pakistan has laws for animals but no lawyers who specialise in animal rights (except for Hira Jaleel, who now resides in the US) also speaks volumes about the matter. The modern world rejoiced on August 30 when the UN Committee on the ‘Rights of the Child’ made the historic announcement that children must be protected from all forms of violence and exposure to it, including violence against animals. Its guide, ‘General Comment No 26’, states, “Children must be protected from all forms of physical and psychological violence and from exposure to violence, such as domestic violence or violence inflicted on animals.” Pakistan is a country where people take pride in flaunting brute aggression, and almost every other household has experienced some form of domestic violence. Here, the average man has little to no regard for the law or law-enforcement agencies, and vice versa. So, violence and abuse against both animals and humans are unrestrained and rampant. Ironically, but not surprisingly, according to the National Commission for Human Rights (NCHR) ‘Domestic Violence Policy Brief 2023’, “there are limited statistics available on domestic violence in Pakistan”. However, the available figures are “likely much higher due to under-reporting”. It is interesting that the brief mentions that domestic violence has a significant impact on children in Pakistan and around the world. It explains that “children who grow up in affected households are more likely to become perpetrators of violence themselves in the future”. This is precisely what the UN Committee on the Rights of the Child meant when it specified that minors must be kept away from violence against animals. The Franz Weber Foundation (FFW), which fights against animal abuse, highlighted, “the committee’s call is an important wake-up call to all countries, especially those with specific practices of animal abuse normalised as a cultural, social or traditional heritage”. It would not be wrong to say that Pakistan falls in this category. A very recent example is of Pakistani children in Karachi torturing a donkey and a dog with banned vuvuzelas. Clearly, an adult filmed both instances and did not bother to intervene, and that speaks for itself. FBI agent Robert K. Ressler, who developed profiles of serial killers, affirmed that “murderers... very often start out by killing and torturing animals as kids”. This connection between animal abuse and violence against humans is referred to as “The Link”. There is also overwhelming global evidence that abusive individuals and partners often have a strong history of animal abuse and often harm family pets to terrorise their family members. Anyone with a functional brain would understand “The Link” and why it is critically essential for animal abuse to be taken seriously — not only for the sake of animals but also for the safety of observers and children who are also at risk of being abused and can, in turn, potentially become abusers of humans and animals themselves. But when will Pakistanis join the dots? There is no shortage of local news reports of Pakistanis gleefully participating in, observing, cheering on, and recording instances of unprovoked animal abuse both in private and in public. It really begs the question of why live animal abuse continues to be an “entertainment” in Pakistan and why no research has been performed on “The Link” here. Recognising animal cruelty as a serious and violent offence is still a distant dream for Pakistan, and now that the UN has made “The Link” obvious and important, at least for children, it is hoped that it will open the eyes of our slumbering countrymen (and women) and will push lawmakers to incorporate the announcement into child protection laws so that the younger generations will have lesser animal abuse statistics to boast of. Published in Dawn, October 1st, 2023"
2024-05-04T00:00:00Z,Spain scraps national bullfighting prize,Spain scraps national bullfighting prize - Newspaper - DAWN.COM,https://www.dawn.com/news/1831356,"MADRID: Spain’s left leaning incumbent government stated on Friday it plans on scrapping a national prize for bullfighting. The move has infuriated aficionados of the controversial spectacle but was welcomed with open arms by animal rights groups. “A growing majority” of Spaniards are deeply concerned about animal welfare, so “we did not believe it is appropriate to maintain an award that rewards a form of animal abuse” stated the Minsister for Culture, Ernest Urtasun. Urtasun is associated with the hard-left political party ‘Sumar’, who are currently Prime Minister Pedro Sanchez’s junior coalition partners. “I think they understand even less that these forms of animal torture are rewarded with medals that come with monetary prizes using public money” he added, during an interview with a private television channel, La Sexta. The annual prize for bullfighting came to be in 2011, under a previous left-leaning government. The prize was first awarded in 2013 and grants 30,000 euros ($32,000) to winners. Top matadors such as Enrique Ponce and Julian Lopez, known as “El Juli”, have secured the prize in the past. Bullfighting retains an ardent following in certain circles of Spanish civic life and leading matadors are often treated as celebrities. However, the practice’s mass appeal has slowly begun to fade, with polls showing a rising level of disinterest across the country, especially among the younger lot. Published in Dawn, May 4th, 2024"
2024-06-08T00:00:00Z,Human Beings are Pure Evil': Dog thrown from balcony in Karachi's Liaquatabad sparks outrage online,‘Human beings are pure evil’: Dog thrown from balcony in Karachi’s Liaquatabad sparks outrage online - Comment - Images,https://images.dawn.com/news/1192498,"In a harrowing incident that has sent shockwaves across the internet, the ACF Animal Rescue shelter released a graphic and horrifically disturbing video showing a group of adult men throwing a dog from the terrace of a building in Karachi’s Liaquatabad. The footage resulted in calls for immediate action to protect stray animals from such vile and inhumane behaviour. The graphic video was shared by the Ayesha Chundrigar Foundation (ACF) with a caption detailing the incident: “In Liaquatabad, Karachi, this group of boys threw the dog off a terrace because they were angry that homeless dogs were coming near the apartment to look for food”. The Sharifabad police have arrested a janitor named Qasim. A case has been registered under Section 5 and Section 428 of the Pakistan penal code at the Sharifabad police station. “There are six to seven more dogs that they have trapped to torture,” the animal shelter claimed. “The more we do this work, the more we realise that it is less about educating people and more about opening our eyes to understand that human beings are pure evil. Just look at the state of the world, do you think human beings are good?” the caption questioned. This distressing incident, along with other cases of animal abuse and dog culling in the country, has prompted many people to voice their outrage and demand justice for the innocent and voiceless. View this post on Instagram Artist Zulfikar Ali Bhutto Jr took to Instagram to passionately denounce the act. In a video, he said, “Yesterday in Liaquatabad, the residents of a building threw a dog from that 7 to 8 floor building. That dog has died. I have sent my men to inquire why these people did what they did. I would also request all the followers of Shaheed Bhutto in that area to ask these people why they did that to an innocent animal. The screams of the innocent reach God.” He said that these acts of cruelty are what really spoil the image of a country. “Remember that you are ruining the image of Pakistan,” he said. “When you kill an innocent animal, you have ruined our country’s reputation. You have made us monsters in the eyes of the rest of the world and I hope you pay for it.” Actor Nadia Afgan expressed her horror and grief over another incident through an emotional Instagram video. Afgan, who has been an outspoken advocate for animal rights, struggled to find words to describe her feelings: “ACF shelter sent me a video, and I haven’t been able to sleep for two nights.” View this post on Instagram She went on to describe the graphic and horrifying details of the video, which showed a mob torturing stray dogs to death. One man in the video even threatened similar violence against anyone showing kindness to stray dogs. Afgan questioned the moral compass of those involved, repeatedly asking, “Aren’t you people afraid of God?” “You wonder why bad things happen to you when you can’t even follow the teachings of our religion and be kind to a creature who has never done you any harm! I am not one to curse, but I pray that something even worse happens to you than what you have done to these dogs. You will all face a trial for this one way or the other. You should be ashamed of yourselves.” Afgan also called on the government, police force, and animal rights activists to take decisive action against anyone displaying cruelty to animals. She urged her followers to educate themselves and their children to prevent such horrific acts from being perpetuated by future generations. In a heartfelt caption accompanying her video, Afgan lamented the moral decline in Pakistani society: “We as a nation have no respect for anyone or any living being. This needs to stop. We have to make this country and this world a better place. Stop dog culling. The government needs to step in and put an end to the ruthless killing of dogs everywhere.” The incident has struck a nerve across the nation, with many calling for stricter laws and harsher penalties for animal abusers. Several are horrified by the incident and many more have lost faith in humanity. “I don’t want to talk about human rights anymore,” one user wrote in an Instagram story reshared by the ACF. “We are living in a society where people throw animals from the top of buildings,” they said, condemning the act and talking about how we’ve failed as a nation. More users spoke about how the incident was sickening and shameful, yet it wasn’t getting the attention it deserved. “You think these psychopaths won’t come for your children? For you? Since you all are so concerned with yourselves. Hold the people who are inciting and carrying out such nauseating levels of violence against animals accountable,” one user whose story was shared by the ACF demanded. Others said it is high time society learns about animal rights Stray animals are rounded up and killed en masse on a routine basis in Karachi to curb their population. Municipal laws allow authorities to either poison or shoot stray dogs with impunity — a practice that has been widely condemned as being cruel and inhumane. In May last year, a video of a dog being killed by hanging in Karachi was widely shared on social media. The video showed a man hanging a dog from a rack with the help of a rope. The man, the watchman of a market, was later detained. The local SHO said that he “may have employed the wrong means of killing the dog — hanging him, instead of poisoning or shooting, a usual practice in the city to kill dogs in a bid to protect children against dog bites.” Unfortunately, moments of outrage online do little to curb such incidents. It is time local governments invest more in neutering stray dogs if population control is such a problem. In December last year, the Karachi local government was asked to work with ACF to launch a public awareness campaign to prevent cruelty towards animals. Former caretaker chief minister Justice (retd) Maqbool Baqar directed the Karachi Metropolitan Corporation (KMC) to provide six vans to ACF to help rescue and neuter stray dogs. The ACF has since said that it never received any vans. However, the ACF is just one of the very few functional animal shelters in the city and does not have the capacity to shelter all stray animals in the metropolis. Our government needs to create more animal shelters or help existing ones expand if people are not interested in adopting or even feeding stray dogs. Education isn’t the only thing needed to stop these kinds of cruel incidents from happening — we need to foster a sense of empathy in our people, something that is sorely lacking if they think the solution to a stray dog problem is throwing the animal off a balcony."
2024-06-16T00:00:00Z,Six suspects remanded in police custody for allegedly mutilating camel in Sanghar,Six suspects remanded in police custody for allegedly mutilating camel in Sanghar - Pakistan - DAWN.COM,https://www.dawn.com/news/1840277/six-suspects-remanded-in-police-custody-for-allegedly-mutilating-camel-in-sanghar,"A magistrate in Shahdadpur on Sunday remanded six suspects into police custody in connection with the mutilation of a camel that saw the animal’s right leg chopped off in Mund Jamrao village in Sanghar district days ago. The incident took place on Friday when a landlord allegedly chopped off the camel’s leg as punishment for foraging into his field for fodder. Sanghar police took notice of the incident, news of which was widely circulated on social media, and contacted the owner of the brutalised camel, Soomar Behan, who was a poor peasant. Police officials said the peasant had refused to identify the culprit and press charges against him, hence police lodged an FIR on behalf of the state against six unknown persons under sections 429 (Mischief by killing or maiming cattle) and 34 (common intention) of the Pakistan Penal Code (PPC). When police tried to arrest the six suspects on Saturday, they allegedly resisted and attacked them, according to another FIR filed by police. The six suspects were identified as Rustam Shar, Abid Shar, Jaffar Jatt, Abdul Shakoor Shar, Gul Baig Lashari and Darya Khan Shar, and were arrested from Rantoo Bridge near Sanghar. The second FIR was filed under sections 353 (Assault or criminal force to deter public servant from discharge of his duty), 147 (Punishment for rioting), 148 (Rioting, armed with deadly weapon) and 149 (Every member of unlawful assembly guilty of offence committed in prosecution of common object) of the PPC. According to Sub-Inspector Atta Hussain Jutt, the suspects were presented before duty magistrate Asif Sial on Sunday, where police requested the suspects be remanded for 14 days for further investigation, positing that they needed to find the weapon used in the incident. The magistrate, however, remanded the suspects to police custody for only four days. PPP minister Shazia Marri and former PPP senator Quratulain Marri took stern notice of the incident, with Shazia taking to X to announce that suspects had been arrested and the injured camel had been transported to the Comprehensive Disaster Response Services (CDRS) animal shelter in Karachi. In a separate statement, Shazia and Quratulain Marri said that veterinary doctors referred them to CDRS, adding that rescuing the camel was a “joint effort”. “I was extremely saddened to hear the news of this tragic incident [and I] took immediate steps, Shazia said. “This kind of barbaric treatment against a speechless being is reprehensible,” she added, stating that those responsible would be punished severely. We called a team of doctors and [were] immediately referred to CDRS, who took the camel to safety and started care,“ said Quratulain. “If they had not taken care of it, the camel might not be with us.” “From carrying her through the fields to treating her wound under a flashlight, everyone who helped the camel is a hero,” she added. CDRS Benji Director Sarah Jahangir told Dawn.com that the camel — affectionately named Cammie by shelter staff — is stable but infection is an ever present threat. “She’s stable but her leg is infected,” she said. “Treatment involves applying fresh dressings, antibiotics and IV fluids […] we’re trying to keep infection at bay”. View this post on Instagram She added that the team’s focus is on pain management, preventing further infection and making sure the animal stands up and moves around. “The camel is 8 months old, and one of our concerns is that we need to make sure she stands up and moves around otherwise she will develop bloat in her stomach.” Sarah confirmed that the PPP senior members arranged the wounded animal’s transport to the shelter. “Shazia and Anny (Quratulain) Marri had the camel loaded into a truck and brought to Karachi with a police protocol,” she said, adding that the animal arrived at 2am in excruciating agony. She added that CDRS has been exploring options for prosthetic legs for the camel and is due to meet experts from both Karachi and Dubai."
2024-06-26T00:00:00Z,Cruelty to animals,Cruelty to animals - Newspaper - DAWN.COM,https://www.dawn.com/news/1842063/cruelty-to-animals,"IT has been about two weeks since a heartbreaking incident of camel mutilation came to light in Pakistan. In that case, it was alleged that a landowner, enraged by a camel that had been foraging in his field, cut off the poor animal’s leg. The female camel was only eight months old. The camel’s poor owner named the landlord as the culprit, but said that the police were trying to protect him. Earlier, the police had arrested six suspects but said they could not find proof of the landlord’s involvement in this act of barbarity. The case only gained prominence when a video of the maimed camel went viral on social media. The Sindh government is said to be working with an NGO to provide an artificial limb to the injured camel. It is unfortunate that this is only one of several instances pertaining to animal abuse in Pakistan. In fact, this form of bestiality is rampant in the country. Just a little before the camel incident, an extremely disturbing video emerged of a dog being thrown from a balcony of a high-rise building, while days after it, news emerged about a man cutting off a donkey’s ears. Taken together with the shabby treatment meted out to animals at Pakistan’s zoos (the case of the elephant Noor Jehan in Karachi immediately comes to mind), these incidents expose the depth of inhumanity that now exists in society. Being a good human being requires speaking up when helpless and voiceless animals are being abused. Research shows that a proclivity for animal abuse is a primary indication that the perpetrator is a psychopath and likely to act similarly towards human beings. If this is true, Pakistan has no dearth of potential criminals whose complete lack of empathy for the suffering of other living beings is there for all to see. There is no one in this country who has not been a witness to animal cruelty; but most of us continue to watch and allow it to happen. Dogs, known to be particularly intelligent companions for human beings, are treated abhorrently in Pakistan. While there may be notions about impurities regarding canines, that does not mean that those who subscribe to this view physically harm them. Harming living things is a sign of a sick and depraved society. All living things are deserving of respect and a peaceful existence, and the idea that an animal is deserving of ill-treatment speaks volumes of the cruelty that abounds in the human race. It is sickening to see helpless and voiceless creatures such as camels, dogs, cats and donkeys being mistreated — and everyone ignoring their suffering. Human beings may be the most sentient creatures on the planet, but this does not mean that animals are not sensitive and do not experience emotions. It is not a question of who is more intelligent — human or animals — it’s just that there are different kinds of intelligence for man and beast. Studies have revealed self-awareness and emotions in the animal kingdom often through vocalisations and gestures. Experiments on fish have shown that they express feeling pain through rocking and hyperventilating. Marc Bekoff, the author of The Emotional Lives of Animals, presents the case of prairie dogs, which are a kind of large rodent, like a mongoose. One day while cycling in Colorado, Bekoff saw a telling interaction. A large black-tailed prairie dog was trying to retrieve the carcass of her young one. The baby had just been killed on the road, likely owing to an accident. Bekoff saw the mother try five or six times to drag the carcass off the road, perhaps so that it would not be further crushed by cars. The example is telling because one may not expect rodents to feel sad or grieve for their young. However, there are many such examples of even smaller animals acting in ways that do not have a simple explanation in terms of the desire to safeguard one’s own. If anything, the mother was endangering her own life to retrieve the body that no longer had any survival value to her. Perhaps a better-known example is of elephants, known to mourn their dead and to bury them. Even tiny sea creatures have their own kind of emotional interplay. The Curious World of Sea Horses, published last year, details how sea horse couples engage in ritual dances to ensure that their reproductive cycles are synced. Other research has provided proof that elephants indeed have an incredible memory, showing that these social beasts can remember their relatives for up to 12 years just through their sense of smell. All this is to press home the point that animals feel the cruelties that are inflicted upon them. They are also capable of experiencing fun and joy, as anyone with pets would know. There are reams that have been written and that will be written on the glories of the natural world. It is useful to remember that there are many countries that do an excellent job of taking care of animals through stringent laws against any form of animal cruelty and through welfare projects. Take the case of Turkey, where there are no ‘stray’ animals as such, as the government takes care of all the cats and dogs on the streets and makes sure that they are well fed and not tortured or harassed, and that they have been vaccinated. In Pakistan, too, awareness of animal rights is on the rise, with NGOs doing good work for animal rescue and rehabilitation. However, cruelty towards animals is still a behavioural trait. It is a sign of a society where nothing and no one is spared abuse. Being a good human being requires speaking up when helpless and voiceless animals are being abused. The least one can do is to record incidents of animal cruelty and proliferate them on social media so that all criminal abusers are exposed. The writer is an attorney teaching constitutional law and political philosophy. rafia.zakaria@gmail.com Published in Dawn, June 26th, 2024"
